Date,T(off-chip),L(lux),T2(on-board),H(rel%),T3(hum-sensor),P(Pa),M(5sec)
2021-05-27 11:15:01.313688,22,0,27,36,29,100990,0
2021-05-27 11:30:01.581809,22,2,27,36,29,100998,0
2021-05-27 11:45:01.794150,22,3,27,36,29,100985,0
2021-05-27 12:00:01.997866,22,3,28,37,29,101005,0
2021-05-27 12:15:01.189582,22,5,27,36,29,101012,0
2021-05-27 12:30:01.461949,22,7,27,36,29,100998,0
2021-05-27 12:45:01.664783,22,6,27,36,29,100983,0
2021-05-27 13:00:01.863607,22,2,27,36,29,101005,0
2021-05-27 13:15:02.079477,22,3,28,37,29,101002,0
2021-05-27 13:30:01.337574,22,8,27,36,29,101006,0
2021-05-27 13:45:01.555204,22,4,27,36,29,101000,0
2021-05-27 14:00:01.764783,22,3,27,36,29,101002,0
2021-05-27 14:15:01.968795,22,0,27,36,29,101055,0
2021-05-27 14:30:01.234211,22,3,27,36,29,101049,0
2021-05-27 14:45:01.449731,22,6,27,36,29,101030,0
2021-05-27 15:00:01.656309,22,7,27,36,29,101021,0
2021-05-27 15:15:01.858909,22,0,27,36,29,101032,0
2021-05-27 15:30:02.114014,22,1,27,36,29,101036,0
2021-05-27 15:45:01.324677,22,0,27,36,29,101063,0
2021-05-27 16:00:01.532702,22,0,27,36,29,101087,0
2021-05-27 16:15:01.742907,22,3,27,36,29,101087,0
2021-05-27 16:30:02.006258,22,3,27,36,29,101088,0
2021-05-27 16:45:01.218168,22,0,27,36,29,101127,0
2021-05-27 17:00:01.417470,22,3,27,36,29,101126,0
2021-05-27 17:15:01.614438,22,3,27,36,29,101124,0
2021-05-27 17:30:01.875232,23,1,27,36,29,101122,0
2021-05-27 17:45:02.078579,22,1,27,36,29,101170,0
2021-05-27 18:00:01.287825,22,4,27,36,29,101168,0
2021-05-27 18:15:01.493168,22,2,27,36,29,101172,0
2021-05-27 18:30:01.760897,22,0,27,36,29,101172,0
2021-05-27 18:45:01.967302,22,2,27,36,29,101193,0
2021-05-27 19:00:02.184236,22,1,27,36,29,101193,0
2021-05-27 19:15:01.389909,22,2,27,36,29,101181,0
2021-05-27 19:30:01.652346,22,0,27,37,29,101191,0
2021-05-27 19:45:01.868559,22,0,27,37,29,101194,0
2021-05-27 20:00:02.080765,22,,27,38,29,101207,0
2021-05-27 20:15:01.289086,22,0,27,39,29,101220,0
2021-05-27 20:30:01.541899,24,,26,43,27,101235,0
2021-05-27 20:45:01.753545,23,1,26,43,27,101238,0
2021-05-27 21:00:01.963513,22,1,26,43,27,101261,0
2021-05-27 21:15:02.174466,23,1,26,43,27,101285,0
2021-05-27 21:30:01.442890,22,1,26,43,27,101307,0
2021-05-27 21:45:01.645687,22,1,26,43,27,101325,0
2021-05-27 22:00:01.850048,22,1,26,43,27,101340,0
2021-05-27 22:15:02.052305,22,1,26,43,27,101345,1
2021-05-27 22:30:01.311741,23,0,26,43,27,101356,0
2021-05-27 22:45:01.511307,23,,26,43,27,101369,0
2021-05-27 23:00:01.723324,24,,26,43,27,101389,0
2021-05-27 23:15:01.939205,24,,26,43,27,101402,0
2021-05-27 23:30:01.198541,24,,26,43,27,101421,0
2021-05-27 23:45:01.399030,23,,26,43,27,101434,0
2021-05-28 00:00:01.608439,24,,26,43,27,101436,0
2021-05-28 00:15:01.805402,24,,26,43,27,101440,0
2021-05-28 00:30:02.060880,23,,26,43,27,101452,0
2021-05-28 00:45:01.259716,23,,26,43,27,101466,0
2021-05-28 01:00:01.462017,23,,26,43,27,101475,0
2021-05-28 01:15:01.665504,24,,25,42,27,101473,0
2021-05-28 01:30:01.911531,24,,25,42,27,101483,0
2021-05-28 01:45:02.114574,23,,25,42,27,101490,0
2021-05-28 02:00:01.317851,22,,25,42,27,101496,0
2021-05-28 02:15:01.523306,23,,25,42,27,101516,0
2021-05-28 02:30:01.788779,24,,25,42,27,101532,0
2021-05-28 02:45:02.003994,22,,25,42,27,101542,0
2021-05-28 03:00:01.204848,23,,25,42,27,101549,0
2021-05-28 03:15:01.411406,23,,25,42,27,101561,0
2021-05-28 03:30:01.673131,23,,25,42,27,101566,0
2021-05-28 03:45:01.876294,23,,25,42,27,101570,0
2021-05-28 04:00:02.090861,24,,25,42,27,101584,0
2021-05-28 04:15:01.280226,23,,25,42,27,101594,0
2021-05-28 04:30:01.538157,22,,26,42,27,101592,0
2021-05-28 04:45:01.741849,22,,25,42,27,101599,0
2021-05-28 05:00:01.947735,23,,25,42,27,101599,0
2021-05-28 05:15:02.162685,23,,25,42,27,101624,0
2021-05-28 05:30:01.418440,23,,25,42,27,101638,0
2021-05-28 05:45:01.614881,22,,25,42,27,101650,0
2021-05-28 06:00:01.829651,23,0,25,42,27,101660,0
2021-05-28 06:15:02.033789,22,0,25,42,27,101667,0
2021-05-28 06:30:01.848076,23,,25,42,27,101679,0
2021-05-28 06:45:02.049586,22,0,25,42,27,101678,0
2021-05-28 07:00:01.252866,23,0,25,42,27,101701,0
2021-05-28 07:15:01.456106,23,0,25,42,27,101719,0
2021-05-28 07:30:01.719538,23,0,25,42,27,101735,0
2021-05-28 07:45:01.931921,23,0,25,42,27,101748,0
2021-05-28 08:00:02.136649,22,0,25,42,26,101755,0
2021-05-28 08:15:01.332538,22,0,25,42,27,101771,0
2021-05-28 08:30:01.578181,22,0,25,42,27,101779,0
2021-05-28 08:45:01.797466,23,0,25,42,27,101784,0
2021-05-28 09:00:02.004537,22,0,25,42,26,101796,0
2021-05-28 09:15:01.207004,22,0,25,42,27,101811,0
2021-05-28 09:30:01.468823,23,0,25,42,27,101832,0
2021-05-28 09:45:01.683798,22,0,25,42,27,101840,0
2021-05-28 10:00:01.900283,22,0,25,42,27,101858,0
2021-05-28 10:15:02.107888,22,3,25,42,27,101855,0
2021-05-28 10:30:01.354918,22,2,25,42,26,101853,0
2021-05-28 10:45:01.566199,23,1,25,42,26,101853,0
2021-05-28 11:00:01.767586,22,0,25,42,26,101860,0
2021-05-28 11:15:01.964249,22,3,25,42,26,101866,0
2021-05-28 11:30:01.219458,22,1,25,42,26,101859,0
2021-05-28 11:45:01.423591,22,1,25,41,27,101855,0
2021-05-28 12:00:01.618985,22,0,25,42,27,101875,0
2021-05-28 12:15:01.830225,22,0,25,42,27,101898,0
2021-05-28 12:30:02.091172,22,2,25,43,27,101915,0
2021-05-28 12:45:01.290245,23,0,25,43,27,101915,0
2021-05-28 13:00:01.498468,22,2,26,43,27,101905,0
2021-05-28 13:15:01.712483,22,2,25,43,27,101925,0
2021-05-28 13:30:01.978807,22,3,25,42,26,101912,0
2021-05-28 13:45:01.198561,22,2,25,42,26,101898,0
2021-05-28 14:00:01.414525,22,2,25,42,26,101877,0
2021-05-28 14:15:01.613781,22,3,25,42,26,101877,0
2021-05-28 14:30:01.880376,22,2,25,42,26,101891,0
2021-05-28 14:45:02.075685,22,2,25,42,26,101870,0
2021-05-28 15:00:01.272167,22,0,25,42,26,101897,0
2021-05-28 15:15:01.476647,22,2,25,42,26,101885,0
2021-05-28 15:30:01.736590,22,3,25,42,26,101883,0
2021-05-28 15:45:01.936694,22,2,25,42,26,101882,0
2021-05-28 16:00:02.134494,22,4,25,42,26,101881,0
2021-05-28 16:15:01.337654,22,1,25,42,26,101873,0
2021-05-28 16:30:01.595375,22,0,25,42,26,101875,0
2021-05-28 16:45:01.798549,22,0,25,42,26,101890,0
2021-05-28 17:00:02.010581,22,3,25,42,26,101890,0
2021-05-28 17:15:01.209127,22,0,25,42,26,101897,0
2021-05-28 17:30:01.472571,22,0,25,42,26,101883,0
2021-05-28 17:45:01.677606,22,2,25,42,26,101891,0
2021-05-28 18:00:01.869804,22,1,25,41,26,101871,0
2021-05-28 18:15:02.076422,22,0,25,42,26,101864,0
2021-05-28 18:30:01.318145,22,0,25,42,26,101860,0
2021-05-28 18:45:01.525800,22,0,25,42,26,101859,0
2021-05-28 19:00:01.717682,22,0,25,42,26,101858,0
2021-05-28 19:15:01.914683,22,0,25,42,26,101868,0
2021-05-28 19:30:02.175553,22,0,25,42,26,101868,0
2021-05-28 19:45:01.378318,22,0,25,42,26,101879,0
2021-05-28 20:00:01.584715,22,0,25,42,27,101880,0
2021-05-28 20:15:01.787378,22,0,26,43,27,101867,0
2021-05-28 20:30:02.054862,22,0,27,38,28,101863,0
2021-05-28 20:45:01.251925,22,0,28,38,29,101881,0
2021-05-28 21:00:01.461459,22,,27,38,28,101890,0
2021-05-28 21:15:01.674027,22,,27,37,28,101916,0
2021-05-28 21:30:01.937502,22,,27,37,29,101934,0
2021-05-28 21:45:02.148674,22,,27,38,29,101945,0
2021-05-28 22:00:01.347663,22,0,27,38,28,101960,0
2021-05-28 22:15:01.559388,22,,27,38,28,101970,0
2021-05-28 22:30:01.822455,22,,27,38,28,101978,0
2021-05-28 22:45:02.028035,22,,27,38,28,101991,0
2021-05-28 23:00:01.220445,22,,27,39,28,101998,0
2021-05-28 23:15:01.428643,22,,27,39,28,102002,0
2021-05-28 23:30:01.696349,23,,27,38,28,102018,0
2021-05-28 23:45:01.909586,22,,27,38,29,102021,0
2021-05-29 00:00:02.124679,22,,27,38,28,102023,0
2021-05-29 00:15:01.311068,22,,27,38,28,102010,0
2021-05-29 00:30:01.565112,22,,27,38,28,102002,0
2021-05-29 00:45:01.770086,22,,27,38,28,102001,0
2021-05-29 01:00:01.975939,22,,27,38,28,101994,0
2021-05-29 01:15:01.179214,22,,27,38,28,101999,0
2021-05-29 01:30:01.437628,22,,27,37,28,101999,0
2021-05-29 01:45:01.645689,22,,27,37,28,101991,0
2021-05-29 02:00:01.850333,22,,27,37,28,102001,0
2021-05-29 02:15:02.056270,22,,27,37,28,101995,0
2021-05-29 02:30:01.315353,22,,27,37,28,101995,0
2021-05-29 02:45:01.531058,22,,27,37,28,101988,0
2021-05-29 03:00:01.735779,22,,27,37,28,102004,0
2021-05-29 03:15:01.938398,22,,27,37,28,101981,0
2021-05-29 03:30:01.189189,22,,27,37,28,101990,0
2021-05-29 03:45:01.411797,22,,27,37,28,101996,0
2021-05-29 04:00:01.611093,22,,27,37,28,101995,0
2021-05-29 04:15:01.816502,22,,27,37,28,102001,0
2021-05-29 04:30:02.078486,22,,27,37,28,102007,0
2021-05-29 04:45:01.278323,22,,27,37,28,102009,0
2021-05-29 05:00:01.484504,22,,27,37,28,102020,0
2021-05-29 05:15:01.687345,22,,27,37,28,102028,0
2021-05-29 05:30:01.943796,22,0,27,37,28,102027,0
2021-05-29 05:45:02.152791,22,0,27,37,28,102026,0
2021-05-29 06:00:01.350496,21,0,27,37,28,102038,0
2021-05-29 06:15:01.555655,22,0,27,37,28,102038,0
2021-05-29 06:30:01.380506,22,0,27,37,28,102042,0
2021-05-29 06:45:01.593356,22,0,27,37,28,102056,0
2021-05-29 07:00:01.803593,21,0,27,37,28,102056,0
2021-05-29 07:15:02.008024,21,0,27,37,28,102077,0
2021-05-29 07:30:01.267571,21,0,27,37,28,102098,0
2021-05-29 07:45:01.469241,21,0,27,37,28,102108,0
2021-05-29 08:00:01.683934,21,1,27,37,28,102122,0
2021-05-29 08:15:01.896934,21,2,27,37,28,102126,0
2021-05-29 08:30:02.157852,22,1,27,37,28,102146,0
2021-05-29 08:45:01.359583,21,2,27,37,28,102152,0
2021-05-29 09:00:01.563567,21,2,27,37,28,102157,0
2021-05-29 09:15:01.767590,21,2,27,37,28,102150,0
2021-05-29 09:30:02.028033,21,3,27,37,28,102164,0
2021-05-29 09:45:01.228098,21,10,27,37,28,102152,0
2021-05-29 10:00:01.435855,21,7,27,37,28,102160,0
2021-05-29 10:15:01.647558,22,5,27,38,28,102159,0
2021-05-29 10:30:01.914178,22,8,27,37,28,102166,0
2021-05-29 10:45:02.112505,22,6,27,38,28,102166,0
2021-05-29 11:00:01.310349,22,8,27,38,28,102158,0
2021-05-29 11:15:01.508594,22,7,27,38,28,102161,1
2021-05-29 11:30:01.766146,22,11,27,37,28,102167,0
2021-05-29 11:45:01.968824,22,4,27,38,28,102169,0
2021-05-29 12:00:02.183993,22,7,27,38,28,102166,0
2021-05-29 12:15:01.401090,22,6,27,38,28,102156,0
2021-05-29 12:30:01.671457,22,1,27,38,28,102162,0
2021-05-29 12:45:01.870866,22,4,27,38,28,102150,0
2021-05-29 13:00:02.077481,22,4,27,38,28,102148,0
2021-05-29 13:15:01.278350,22,3,27,38,28,102142,0
2021-05-29 13:30:01.540556,22,3,27,39,28,102151,0
2021-05-29 13:45:01.757964,22,6,27,38,28,102131,0
2021-05-29 14:00:01.966089,22,5,27,37,28,102131,0
2021-05-29 14:15:02.177142,22,4,27,38,28,102152,0
2021-05-29 14:30:01.433560,22,4,27,38,28,102142,0
2021-05-29 14:45:01.640294,22,7,27,38,28,102138,0
2021-05-29 15:00:01.852319,22,6,27,38,28,102134,0
2021-05-29 15:15:02.056216,22,3,27,40,28,102135,1
2021-05-29 15:30:01.307053,22,7,27,38,28,102132,0
2021-05-29 15:45:01.514367,22,2,28,39,29,102127,0
2021-05-29 16:00:01.717735,22,4,27,37,29,102125,0
2021-05-29 16:15:01.932976,22,3,28,38,29,102124,0
2021-05-29 16:30:01.184171,22,7,27,36,28,102117,0
2021-05-29 16:45:01.367423,21,6,26,35,27,102130,1
2021-05-29 17:00:01.566768,20,8,26,34,27,102136,0
2021-05-29 17:15:01.768774,20,7,26,34,27,102125,0
2021-05-29 17:30:02.028349,20,7,26,33,27,102118,0
2021-05-29 17:45:01.217565,21,3,27,33,28,102102,0
2021-05-29 18:00:01.432303,21,3,27,34,28,102101,0
2021-05-29 18:15:01.621398,21,3,27,34,28,102101,0
2021-05-29 18:30:01.888244,21,10,27,35,28,102114,0
2021-05-29 18:45:02.095066,21,21,27,35,28,102119,0
2021-05-29 19:00:01.290551,21,2,27,35,28,102123,0
2021-05-29 19:15:01.496477,21,1,27,35,28,102138,0
2021-05-29 19:30:01.755537,21,1,27,35,28,102142,0
2021-05-29 19:45:01.952345,21,0,27,36,28,102143,0
2021-05-29 20:00:02.161805,22,0,27,36,28,102151,0
2021-05-29 20:15:01.363429,21,0,27,36,28,102168,0
2021-05-29 20:30:01.627153,22,0,27,36,28,102187,0
2021-05-29 20:45:01.827159,21,0,27,36,28,102205,0
2021-05-29 21:00:02.034082,22,0,27,36,28,102219,0
2021-05-29 21:15:01.237537,22,,27,36,28,102238,0
2021-05-29 21:30:01.497303,22,,27,36,28,102254,0
2021-05-29 21:45:01.699669,21,,27,36,28,102274,0
2021-05-29 22:00:01.911008,22,,27,36,28,102294,0
2021-05-29 22:15:02.119071,22,,27,36,28,102312,0
2021-05-29 22:30:01.375759,21,,27,36,28,102309,0
2021-05-29 22:45:01.578418,21,,27,36,28,102320,0
2021-05-29 23:00:01.784871,21,,27,36,28,102328,0
2021-05-29 23:15:01.987962,22,,27,36,28,102340,0
2021-05-29 23:30:01.238847,22,,27,36,28,102349,0
2021-05-29 23:45:01.441581,22,,27,36,28,102358,0
2021-05-30 00:00:01.646133,22,,27,36,28,102360,0
2021-05-30 00:15:01.848627,22,,27,36,28,102378,0
2021-05-30 00:30:02.111704,21,,27,37,28,102369,0
2021-05-30 00:45:01.311069,22,,27,37,28,102372,0
2021-05-30 01:00:01.506942,21,,27,37,28,102379,0
2021-05-30 01:15:01.714538,21,,27,36,28,102380,0
2021-05-30 01:30:01.974188,22,,27,36,28,102380,0
2021-05-30 01:45:02.186617,21,,27,36,28,102392,0
2021-05-30 02:00:01.400811,21,,27,37,28,102396,0
2021-05-30 02:15:01.607511,22,,27,37,28,102391,0
2021-05-30 02:30:01.865020,22,,27,37,28,102381,0
2021-05-30 02:45:02.070523,21,,27,37,28,102383,0
2021-05-30 03:00:01.271562,22,,27,37,28,102381,0
2021-05-30 03:15:01.477407,22,,27,37,28,102380,0
2021-05-30 03:30:01.731383,22,,27,37,28,102383,0
2021-05-30 03:45:01.937168,21,,27,37,28,102380,0
2021-05-30 04:00:02.151262,22,,27,37,28,102384,0
2021-05-30 04:15:01.350919,22,,27,37,28,102388,0
2021-05-30 04:30:01.614596,22,,27,37,28,102387,0
2021-05-30 04:45:01.823078,21,0,27,37,28,102400,0
2021-05-30 05:00:02.029391,21,0,27,37,28,102406,0
2021-05-30 05:15:01.225281,21,0,27,37,28,102417,0
2021-05-30 05:30:01.486708,21,9,27,37,28,102420,0
2021-05-30 05:45:01.688549,21,17,27,37,28,102432,0
2021-05-30 06:00:01.907681,21,17,27,37,28,102439,0
2021-05-30 06:15:02.111321,21,25,27,36,28,102437,0
2021-05-30 06:30:01.935005,21,25,27,36,28,102446,0
2021-05-30 06:45:02.147464,21,27,27,37,28,102444,1
2021-05-30 07:00:01.378640,21,24,27,37,28,102452,0
2021-05-30 07:15:01.584929,21,23,27,37,28,102453,0
2021-05-30 07:30:01.852966,21,17,27,37,28,102452,0
2021-05-30 07:45:02.046946,22,6,27,37,28,102457,0
2021-05-30 08:00:01.242373,22,4,27,37,28,102456,0
2021-05-30 08:15:01.446292,22,3,27,37,28,102458,0
2021-05-30 08:30:01.700755,22,3,27,37,28,102469,0
2021-05-30 08:45:01.910787,21,3,27,37,28,102472,0
2021-05-30 09:00:02.110695,22,3,27,36,28,102471,0
2021-05-30 09:15:01.304513,21,3,27,36,28,102474,0
2021-05-30 09:30:01.557809,21,3,27,36,28,102477,0
2021-05-30 09:45:01.765238,21,3,27,36,28,102485,0
2021-05-30 10:00:01.968133,21,4,27,37,28,102479,0
2021-05-30 10:15:02.182569,20,10,25,29,27,102488,1
2021-05-30 10:30:01.443517,19,9,25,28,26,102486,0
2021-05-30 10:45:01.648998,19,9,25,28,26,102480,0
2021-05-30 11:00:01.856501,19,6,25,28,26,102490,0
2021-05-30 11:15:02.071104,19,6,25,26,26,102471,1
2021-05-30 11:30:01.320055,20,4,25,27,26,102467,0
2021-05-30 11:45:01.532907,20,3,25,28,26,102452,0
2021-05-30 12:00:01.737527,20,5,25,27,26,102467,0
2021-05-30 12:15:01.940649,20,4,25,27,26,102468,1
2021-05-30 12:30:01.200770,20,4,25,28,26,102435,0
2021-05-30 12:45:01.386179,20,4,25,28,27,102436,0
2021-05-30 13:00:01.591025,20,3,26,27,27,102433,0
2021-05-30 13:15:01.797126,20,4,25,28,27,102418,0
2021-05-30 13:30:02.059819,20,4,26,29,27,102423,0
2021-05-30 13:45:01.261141,20,4,26,29,27,102416,0
2021-05-30 14:00:01.466069,20,2,26,30,27,102410,0
2021-05-30 14:15:01.668719,20,3,26,29,27,102395,0
2021-05-30 14:30:01.937108,20,4,26,30,28,102386,0
2021-05-30 14:45:02.148543,20,4,26,30,28,102391,0
2021-05-30 15:00:01.347788,21,2,26,29,28,102385,0
2021-05-30 15:15:01.554557,21,4,26,30,28,102375,0
2021-05-30 15:30:01.816608,21,3,26,30,28,102361,0
2021-05-30 15:45:02.013933,21,4,27,30,28,102357,0
2021-05-30 16:00:01.197087,21,4,27,30,28,102342,0
2021-05-30 16:15:01.399695,21,4,27,31,28,102334,0
2021-05-30 16:30:01.660674,21,3,27,31,28,102327,0
2021-05-30 16:45:01.861056,21,2,26,31,28,102321,0
2021-05-30 17:00:02.066727,21,3,27,31,28,102307,0
2021-05-30 17:15:01.261770,21,2,27,32,28,102307,0
2021-05-30 17:30:01.525929,21,2,27,31,28,102295,0
2021-05-30 17:45:01.728724,21,2,27,31,28,102282,0
2021-05-30 18:00:01.938952,21,2,27,31,28,102286,0
2021-05-30 18:15:02.145344,21,2,27,31,28,102269,0
2021-05-30 18:30:01.401464,21,2,27,31,28,102266,0
2021-05-30 18:45:01.599016,21,2,27,31,28,102263,0
2021-05-30 19:00:01.800313,21,2,27,31,28,102261,0
2021-05-30 19:15:02.006294,21,1,27,31,28,102255,0
2021-05-30 19:30:01.258186,21,1,27,32,28,102250,0
2021-05-30 19:45:01.464784,21,1,27,33,28,102255,0
2021-05-30 20:00:01.675245,21,1,27,35,28,102253,0
2021-05-30 20:15:01.878006,21,0,27,32,28,102256,0
2021-05-30 20:30:02.138297,21,0,26,30,27,102254,0
2021-05-30 20:45:01.337574,21,0,26,29,28,102249,0
2021-05-30 21:00:01.545317,21,0,27,31,28,102269,0
2021-05-30 21:15:01.749833,22,0,27,32,28,102274,0
2021-05-30 21:30:02.009241,21,17,27,33,28,102283,0
2021-05-30 21:45:01.220649,21,16,27,33,28,102287,0
2021-05-30 22:00:01.425901,21,15,27,33,28,102300,0
2021-05-30 22:15:01.619519,21,15,27,33,28,102314,0
2021-05-30 22:30:01.873192,21,15,27,33,28,102319,0
2021-05-30 22:45:02.077395,21,15,27,33,28,102320,0
2021-05-30 23:00:01.277842,21,,27,33,28,102322,0
2021-05-30 23:15:01.485647,22,,27,33,28,102324,0
2021-05-30 23:30:01.730276,21,,27,33,28,102328,0
2021-05-30 23:45:01.936427,22,,27,33,28,102336,0
2021-05-31 00:00:02.151543,23,,27,33,28,102345,0
2021-05-31 00:15:01.349608,22,,27,33,28,102342,0
2021-05-31 00:30:01.608724,22,,27,33,28,102338,0
2021-05-31 00:45:01.815249,22,,27,33,28,102336,0
2021-05-31 01:00:02.018551,21,,27,33,28,102338,0
2021-05-31 01:15:01.218627,21,,27,33,28,102332,0
2021-05-31 01:30:01.468818,21,,27,33,28,102322,0
2021-05-31 01:45:01.679655,21,,27,33,28,102314,0
2021-05-31 02:00:01.870242,21,,27,33,28,102318,0
2021-05-31 02:15:02.075979,21,,27,33,28,102304,0
2021-05-31 02:30:01.321441,21,,27,34,28,102299,0
2021-05-31 02:45:01.529645,21,,27,34,28,102294,0
2021-05-31 03:00:01.736099,22,,27,34,28,102292,0
2021-05-31 03:15:01.938554,21,,27,33,28,102287,0
2021-05-31 03:30:01.201316,21,,27,34,28,102277,0
2021-05-31 03:45:01.415193,21,,27,34,28,102273,0
2021-05-31 04:00:01.613078,22,,27,34,28,102264,0
2021-05-31 04:15:01.817273,22,,27,34,28,102251,0
2021-05-31 04:30:02.077991,21,,27,34,28,102242,0
2021-05-31 04:45:01.277632,21,,27,34,28,102233,0
2021-05-31 05:00:01.481419,21,0,27,34,28,102246,0
2021-05-31 05:15:01.687889,21,0,27,34,28,102250,0
2021-05-31 05:30:01.949420,21,11,27,34,28,102249,0
2021-05-31 05:45:02.160665,21,13,27,34,28,102251,0
2021-05-31 06:00:01.371738,21,12,27,34,28,102246,0
2021-05-31 06:15:01.576652,21,20,27,33,28,102244,0
2021-05-31 06:30:01.366523,21,22,27,34,28,102250,0
2021-05-31 06:45:01.561862,21,24,27,33,28,102251,0
2021-05-31 07:00:01.767835,21,23,27,34,28,102267,0
2021-05-31 07:15:01.974701,21,22,27,34,28,102259,0
2021-05-31 07:30:01.223409,21,16,27,34,28,102266,0
2021-05-31 07:45:01.425125,21,6,27,34,28,102266,0
2021-05-31 08:00:01.618095,21,3,27,34,28,102275,0
2021-05-31 08:15:01.809929,21,3,27,34,28,102271,0
2021-05-31 08:30:02.068535,21,3,27,34,28,102273,0
2021-05-31 08:45:01.267925,21,3,27,34,28,102280,0
2021-05-31 09:00:01.475268,21,3,27,34,28,102270,0
2021-05-31 09:15:01.678357,21,2,27,35,28,102259,0
2021-05-31 09:30:01.942757,21,2,27,35,28,102255,0
2021-05-31 09:45:02.150436,21,3,27,35,28,102244,0
2021-05-31 10:00:01.355799,21,3,27,35,28,102239,0
2021-05-31 10:15:01.550939,21,4,27,35,28,102230,0
2021-05-31 10:30:01.815522,21,4,27,35,28,102234,0
2021-05-31 10:45:02.019574,21,4,27,35,28,102224,0
2021-05-31 11:00:01.218364,21,3,27,35,28,102214,0
2021-05-31 11:15:01.425706,21,3,27,35,28,102217,0
2021-05-31 11:30:01.684810,21,3,27,35,28,102201,0
2021-05-31 11:45:01.898588,21,3,27,35,28,102198,0
2021-05-31 12:00:02.106109,22,3,27,35,28,102185,0
2021-05-31 12:15:01.302968,22,3,27,35,28,102166,0
2021-05-31 12:30:01.567786,22,3,27,35,28,102161,0
2021-05-31 12:45:01.775971,21,3,27,35,28,102141,0
2021-05-31 13:00:01.979931,21,3,27,35,28,102137,0
2021-05-31 13:15:01.182294,22,3,27,35,28,102121,0
2021-05-31 13:30:01.439291,21,4,27,32,28,102124,0
2021-05-31 13:45:01.649476,21,4,26,29,28,102101,0
2021-05-31 14:00:01.855422,21,4,27,30,28,102097,1
2021-05-31 14:15:02.060106,22,3,27,29,28,102078,0
2021-05-31 14:30:01.309800,21,4,27,30,28,102061,0
2021-05-31 14:45:01.515972,21,4,26,30,28,102065,0
2021-05-31 15:00:01.719598,22,4,26,30,27,102063,0
2021-05-31 15:15:01.934402,21,2,26,29,28,102031,0
2021-05-31 15:30:01.184246,21,3,27,30,28,102016,0
2021-05-31 15:45:01.373233,21,3,27,29,28,101996,0
2021-05-31 16:00:01.578694,21,3,27,30,28,101984,0
2021-05-31 16:15:01.790533,21,2,27,30,28,101964,0
2021-05-31 16:30:02.055276,21,2,27,30,28,101954,0
2021-05-31 16:45:01.261615,21,2,27,31,28,101940,0
2021-05-31 17:00:01.467440,22,2,27,31,28,101931,0
2021-05-31 17:15:01.684294,22,2,27,32,28,101925,0
2021-05-31 17:30:01.944621,21,2,27,32,28,101900,0
2021-05-31 17:45:02.148970,22,2,27,32,28,101889,0
2021-05-31 18:00:01.353084,22,2,27,32,28,101885,0
2021-05-31 18:15:01.558088,21,2,27,33,28,101871,0
2021-05-31 18:30:01.819087,22,2,27,32,28,101871,0
2021-05-31 18:45:02.025671,22,2,27,33,28,101861,0
2021-05-31 19:00:01.222742,22,1,27,32,28,101869,0
2021-05-31 19:15:01.439950,22,1,27,33,28,101865,1
2021-05-31 19:30:01.698537,22,0,27,34,28,101863,0
2021-05-31 19:45:01.904269,22,2,27,35,28,101862,0
2021-05-31 20:00:02.109633,22,1,27,32,28,101857,0
2021-05-31 20:15:01.316311,22,1,27,30,28,101862,1
2021-05-31 20:30:01.562301,22,0,27,30,28,101868,0
2021-05-31 20:45:01.762361,21,0,27,30,28,101856,0
2021-05-31 21:00:01.967729,22,0,27,29,28,101848,0
2021-05-31 21:15:02.184288,21,17,27,30,28,101861,0
2021-05-31 21:30:01.451458,21,16,27,29,29,101876,0
2021-05-31 21:45:01.656778,21,16,28,31,29,101882,0
2021-05-31 22:00:01.869074,21,16,28,31,29,101874,0
2021-05-31 22:15:02.080886,22,,27,31,29,101870,0
2021-05-31 22:30:01.337074,22,,28,32,29,101875,0
2021-05-31 22:45:01.545112,22,0,27,32,29,101859,0
2021-05-31 23:00:01.749474,22,,27,32,29,101864,0
2021-05-31 23:15:01.949344,22,,27,33,29,101858,0
2021-05-31 23:30:01.201424,23,,27,32,29,101861,0
2021-05-31 23:45:01.406324,22,,27,32,29,101865,0
2021-06-01 00:00:01.620909,22,,27,32,29,101868,0
2021-06-01 00:15:01.826492,22,,27,32,29,101870,0
2021-06-01 00:30:02.096730,21,,27,32,29,101875,0
2021-06-01 00:45:01.297745,22,,27,32,29,101878,0
2021-06-01 01:00:01.497712,22,,27,32,29,101868,0
2021-06-01 01:15:01.699104,23,,27,32,29,101858,0
2021-06-01 01:30:01.959289,22,,27,33,29,101838,0
2021-06-01 01:45:02.172031,22,,27,32,29,101838,0
2021-06-01 02:00:01.367500,22,,27,32,29,101835,0
2021-06-01 02:15:01.573118,22,,27,32,29,101825,0
2021-06-01 02:30:01.835639,22,,27,32,29,101815,0
2021-06-01 02:45:02.039411,22,,27,32,29,101819,0
2021-06-01 03:00:01.238754,22,,27,32,29,101819,0
2021-06-01 03:15:01.442656,21,,27,32,29,101813,0
2021-06-01 03:30:01.706148,22,,27,32,29,101813,0
2021-06-01 03:45:01.913396,22,,27,32,29,101804,0
2021-06-01 04:00:02.128434,22,,27,32,29,101791,0
2021-06-01 04:15:01.327631,22,,27,32,29,101783,0
2021-06-01 04:30:01.590494,22,,27,32,29,101782,0
